"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","SiteID","Survey_design","Sample_frequency","bottle_id","sample_num","bottle_name","deployment_id","project_code","collected_date","collected_time","collected_timezone","calc_avg_dic","dic_machine","calc_avg_ta","calc_avg_ta_temp","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS19028_7","FL",2019,"WaltonSmith","Lower_Keys",24.5361333333333,-81.82885,19-01-29,"09:34:00 AM",0,2140.15346451548,2351.79023698323,NA,7.93953505013381,541.768210030333,2.40169159617524,36.3919318762937,"",36.196,19.567,"24","Permanent","Single",2503,2968,"7V",185,"WS - Jan/Feb 2019","01/29/19","09:34:00 AM","12:00:00 AM",2187.8,"UNSPECIFIED",2408.45,24.55,2019-01-29 09:34:00,2019-01-29 04:34:00,2019-01-29,"04:34:00","Jan","January","2019-01",1,4.56666666666667,"Winter","Dry",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.3919318762937,2326.96224248122,2117.55973246622,2130.95872465201,1796.28929350024,2349.45890509495,2136.52326926543,2019-01-29
"WS19119_1","FL",2019,"WaltonSmith","Upper_Keys",25.6440439166667,-80.1216144166667,19-04-29,"12:32:00 PM",0,1966.71002402927,2361.37475351213,8.16811361728362,8.12549039667858,315.997228130528,4.36185266556016,36.8319862354352,"",36.8346,27.3099,"1","Permanent","Single",3080,3613,"1S",220,"WS - Apr/May 2019","04/29/19","12:32:00 PM","12:00:00 AM",2019.4,"UNSPECIFIED",2421.75,24.8,2019-04-29 12:32:00,2019-04-29 07:32:00,2019-04-29,"07:32:00","Apr","April","2019-04",4,7.53333333333333,"Spring","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.8319862354352,2308.5306245189,1922.69791707865,2130.95872465201,1796.28929350024,2356.21837825527,1962.89625620025,2019-04-29
"WS19119_2","FL",2019,"WaltonSmith","Upper_Keys",25.6409095833333,-80.1039596666667,19-04-29,"12:42:00 PM",0,2006.14205210772,2383.63901568784,8.14106712736605,8.10196984042696,342.887718944569,4.20340263601921,36.6957905244475,"",36.6861,27.0813,"2","Permanent","Single",3081,3614,"2S",220,"WS - Apr/May 2019","04/29/19","12:42:00 PM","12:00:00 AM",2059.6,"UNSPECIFIED",2446.3,24.65,2019-04-29 12:42:00,2019-04-29 07:42:00,2019-04-29,"07:42:00","Apr","April","2019-04",4,7.7,"Spring","Dry",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",36.6957905244475,2338.94549548065,1968.52664568323,2130.95872465201,1796.28929350024,2378.90122963087,2002.20728747028,2019-04-29
"WS19119_3","FL",2019,"WaltonSmith","Upper_Keys",25.6452039166667,-80.08396325,19-04-29,"01:04:00 PM",0,2044.82347851123,2389.02847153433,8.08818734133751,8.05630831398553,393.261242721582,3.86338419842615,36.6093532350096,"",36.586,26.8083,"3","Permanent","Single",3082,3615,"3S",220,"WS - Apr/May 2019","04/29/19","01:04:00 PM","12:00:00 AM",2099.1,"UNSPECIFIED",2449.65,24.85,2019-04-29 13:04:00,2019-04-29 08:04:00,2019-04-29,"08:04:00","Apr","April","2019-04",4,8.06666666666667,"Spring","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.6093532350096,2349.76880151216,2011.22023938015,2130.95872465201,1796.28929350024,2384.78752873016,2040.73923664931,2019-04-29
"WS19119_4","FL",2019,"WaltonSmith","Upper_Keys",25.334876,-80.2225315,19-04-29,"03:35:00 PM",0,1964.71196723958,2337.35039931103,8.14790309422495,8.09000600994792,346.233007388923,4.12660014189702,36.9040086013705,"",36.8949,27.7425,"EK_IN","Permanent","Single",3083,3616,"4S",220,"WS - Apr/May 2019","04/29/19","03:35:00 PM","12:00:00 AM",2013.6,"UNSPECIFIED",2399.2,24.7,2019-04-29 15:35:00,2019-04-29 10:35:00,2019-04-29,"10:35:00","Apr","April","2019-04",4,10.5833333333333,"Spring","Dry",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.9040086013705,2280.58437758161,1916.99602261389,2130.95872465201,1796.28929350024,2332.33787132553,1960.62157276555,2019-04-29
"WS19119_5","FL",2019,"WaltonSmith","Upper_Keys",25.31549425,-80.1959409166667,19-04-29,"03:51:00 PM",0,2040.13400837191,2387.49525627621,8.09581050291272,8.05853918799173,390.267384567679,3.9009530043347,36.5857787025679,"",36.5872,27.017,"EK_MID","Permanent","Single",3084,3617,"5S",220,"WS - Apr/May 2019","04/29/19","03:51:00 PM","12:00:00 AM",2090.4,"UNSPECIFIED",2448,24.9,2019-04-29 15:51:00,2019-04-29 10:51:00,2019-04-29,"10:51:00","Apr","April","2019-04",4,10.85,"Spring","Dry",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",36.5857787025679,2349.77391509611,2007.90081721452,2130.95872465201,1796.28929350024,2383.44209553835,2036.28137257695,2019-04-29
"WS19119_6","FL",2019,"WaltonSmith","Upper_Keys",25.2932730833333,-80.1623968333333,19-04-29,"04:07:00 PM",0,2064.21460577011,2381.99724269447,8.05474505376661,8.01596889078618,440.243350008696,3.59362076462535,36.5399384436694,"",36.5427,26.8555,"EK_OFF","Permanent","Single",3085,3618,"6S",220,"WS - Apr/May 2019","04/29/19","04:07:00 PM","12:00:00 AM",2115,"UNSPECIFIED",2444.3,24.7,2019-04-29 16:07:00,2019-04-29 11:07:00,2019-04-29,"11:07:00","Apr","April","2019-04",4,11.1166666666667,"Spring","Dry",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.5399384436694,2347.30382886072,2034.14964588013,2130.95872465201,1796.28929350024,2378.34090630644,2060.31231588979,2019-04-29
"WS19119_7","FL",2019,"WaltonSmith","Upper_Keys",25.1210386666667,-80.3647008333333,19-04-29,"06:12:00 PM",0,1904.2002970098,2317.82666651659,8.20351398534751,8.14104996701692,293.254218073766,4.52663879208338,37.1894503335469,"",37.0687,28.2757,"4","Permanent","Single",3086,3619,"7S",220,"WS - Apr/May 2019","04/29/19","06:12:00 PM","12:00:00 AM",1952,"UNSPECIFIED",2377.75,24.8,2019-04-29 18:12:00,2019-04-29 13:12:00,2019-04-29,"13:12:00","Apr","April","2019-04",4,13.2,"Spring","Dry",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",37.1894503335469,2244.1767555969,1843.69353683054,2130.95872465201,1796.28929350024,2311.88885957404,1900.77137977861,2019-04-29
"WS19119_8","FL",2019,"WaltonSmith","Upper_Keys",25.0936285,-80.354227,19-04-29,"06:23:00 PM",0,1993.09167018624,2385.25202625592,8.15835672478537,8.11046837727289,333.291493025133,4.37282247622937,36.7494843074657,"",36.7428,27.86275,"5","Permanent","Single",3087,3620,"8S",220,"WS - Apr/May 2019","04/29/19","06:23:00 PM","12:00:00 AM",2042.45,"UNSPECIFIED",2448.05,24.65,2019-04-29 18:23:00,2019-04-29 13:23:00,2019-04-29,"13:23:00","Apr","April","2019-04",4,13.3833333333333,"Spring","Dry",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",36.7494843074657,2337.10857264943,1952.8635033926,2130.95872465201,1796.28929350024,2380.11942071426,1989.11945006554,2019-04-29
"WS19119_9","FL",2019,"WaltonSmith","Upper_Keys",25.0031205833333,-80.3741296666667,19-04-29,"07:35:00 PM",0,2073.11765727948,2393.23115156134,8.05441047365414,8.01780092635043,440.049810142215,3.6234205847008,36.5582746882896,"",36.5565,26.8543,"MR","Permanent","Single",3088,3621,"9S",220,"WS - Apr/May 2019","04/29/19","07:35:00 PM","12:00:00 AM",2124.15,"UNSPECIFIED",2453.9,24.8,2019-04-29 19:35:00,2019-04-29 14:35:00,2019-04-29,"14:35:00","Apr","April","2019-04",4,14.5833333333333,"Spring","Dry",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.5582746882896,2357.19124656935,2041.89837310928,2130.95872465201,1796.28929350024,2389.28156510302,2068.94887152588,2019-04-29
"WS19119_10","FL",2019,"WaltonSmith","Upper_Keys",24.8988769166667,-80.5314945833333,19-04-29,"09:00:00 PM",0,2063.53026166355,2382.07251347346,8.05815932488346,8.01526804466381,440.892277087702,3.60224290680048,36.5726816056985,"",36.5554,26.9568,"UK_OFF","Permanent","Single",3089,3622,"10S",220,"WS - Apr/May 2019","04/29/19","09:00:00 PM","12:00:00 AM",2114.35,"UNSPECIFIED",2444.4,24.75,2019-04-29 21:00:00,2019-04-29 16:00:00,2019-04-29,"16:00:00","Apr","April","2019-04",4,16,"Spring","Dry",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.5726816056985,2345.27641890048,2031.65471873491,2130.95872465201,1796.28929350024,2378.19353553732,2059.40216569557,2019-04-29
"WS19119_11","FL",2019,"WaltonSmith","Upper_Keys",24.9216426666667,-80.546786,19-04-29,"09:11:00 PM",0,2028.78758519347,2388.82012939951,8.11187570556343,8.06245034678836,384.398160378539,4.0487500938532,36.6997193926661,"",36.6476,27.9264,"UK_MID","Permanent","Single",3090,3623,"11S",220,"WS - Apr/May 2019","04/29/19","09:11:00 PM","12:00:00 AM",2078.95,"UNSPECIFIED",2449.6,24.85,2019-04-29 21:11:00,2019-04-29 16:11:00,2019-04-29,"16:11:00","Apr","April","2019-04",4,16.1833333333333,"Spring","Dry",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",36.6997193926661,2343.77852390145,1990.53445389781,2130.95872465201,1796.28929350024,2383.95810922358,2024.40379078194,2019-04-29
"WS19119_12","FL",2019,"WaltonSmith","Upper_Keys",24.93488975,-80.5655099166667,19-04-29,"09:20:00 PM",0,1952.04485735112,2352.41557394885,8.17332953733761,8.11283922679042,323.833534136078,4.42616975058911,37.1619556537983,"",37.1358,28.519,"UK_IN","Permanent","Single",3091,3624,"12S",220,"WS - Apr/May 2019","04/29/19","09:20:00 PM","12:00:00 AM",2001,"UNSPECIFIED",2415.1,24.7,2019-04-29 21:20:00,2019-04-29 16:20:00,2019-04-29,"16:20:00","Apr","April","2019-04",4,16.3333333333333,"Spring","Dry",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",37.1619556537983,2279.35174260136,1891.41616664711,2130.95872465201,1796.28929350024,2345.53733097726,1947.20723496218,2019-04-29
"WS19119_13","FL",2019,"WaltonSmith","Middle_Keys",24.7168678333333,-80.6891958333333,19-04-29,"11:10:00 PM",0,2067.38731420959,2380.05866437167,8.05065200842511,8.00559179889046,452.570636388088,3.53806503036827,36.6355467950216,"",36.6161,26.9401,"9.5","Permanent","Single",3092,3625,"13S",220,"WS - Apr/May 2019","04/29/19","11:10:00 PM","12:00:00 AM",2118.4,"UNSPECIFIED",2442.45,24.75,2019-04-29 23:10:00,2019-04-29 18:10:00,2019-04-29,"18:10:00","Apr","April","2019-04",4,18.1666666666667,"Spring","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.6355467950216,2339.27267608227,2031.95943335554,2130.95872465201,1796.28929350024,2375.78995142926,2062.741630108,2019-04-29
"WS19119_14","FL",2019,"WaltonSmith","Middle_Keys",24.7610108333333,-80.7299364166667,19-04-30,"12:10:00 AM",0,2059.15893570114,2392.54816521032,8.0635092927356,8.03805854643768,415.042866548252,3.75771879730508,36.5910175144379,"",36.5697,26.8843,"9","Permanent","Single",3093,3626,"14S",220,"WS - Apr/May 2019","04/30/19","12:10:00 AM","12:00:00 AM",2109.9,"UNSPECIFIED",2453.15,24.95,2019-04-30 00:10:00,2019-04-29 19:10:00,2019-04-29,"19:10:00","Apr","April","2019-04",4,19.1666666666667,"Spring","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.5910175144379,2354.40985635244,2026.3350032014,2130.95872465201,1796.28929350024,2388.37831023183,2054.96867372464,2019-04-29
"WS19119_15","FL",2019,"WaltonSmith","Middle_Keys",24.7916705,-80.7418368333333,19-04-30,"12:29:00 AM",0,2021.47140512825,2388.9474228207,8.12562514240444,8.07137397001481,373.999319056217,4.11703727781288,36.8607955317779,"",36.8288,27.9393,"8","Permanent","Single",3094,3627,"15S",220,"WS - Apr/May 2019","04/30/19","12:29:00 AM","12:00:00 AM",2071.7,"UNSPECIFIED",2444.5,24.7,2019-04-30 00:29:00,2019-04-29 19:29:00,2019-04-29,"19:29:00","Apr","April","2019-04",4,19.4833333333333,"Spring","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.8607955317779,2333.66091136033,1974.68925289717,2130.95872465201,1796.28929350024,2382.97688743692,2016.26010023461,2019-04-29
"WS19119_16","FL",2019,"WaltonSmith","Middle_Keys",24.81585125,-80.7549938333333,19-04-30,"12:43:00 AM",0,1998.57569348217,2391.37926689298,8.14890722227336,8.10088088575436,342.385689460315,4.38311054777777,36.9681715240646,"",36.9719,28.3126,"7","Permanent","Single",3095,3628,"16S",220,"WS - Apr/May 2019","04/30/19","12:43:00 AM","12:00:00 AM",2048.4,"UNSPECIFIED",2447.15,24.75,2019-04-30 00:43:00,2019-04-29 19:43:00,2019-04-29,"19:43:00","Apr","April","2019-04",4,19.7166666666667,"Spring","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.9681715240646,2329.25133576591,1946.65278240072,2130.95872465201,1796.28929350024,2384.61355233803,1993.32030145799,2019-04-29
"WS19119_17","FL",2019,"WaltonSmith","Middle_Keys",24.7847936666667,-80.8638380833333,19-04-30,"01:42:00 AM",0,1970.96563947462,2369.63534742845,8.15851808684941,8.10689406969279,331.758606969727,4.40570092530441,37.3675007658388,"",37.4302,28.391,"10","Permanent","Single",3096,3629,"17S",220,"WS - Apr/May 2019","04/30/19","01:42:00 AM","12:00:00 AM",2020.7,"UNSPECIFIED",2423.25,24.55,2019-04-30 01:42:00,2019-04-29 20:42:00,2019-04-29,"20:42:00","Apr","April","2019-04",4,20.7,"Spring","Dry",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",37.3675007658388,2283.40701828303,1899.24444655801,2130.95872465201,1796.28929350024,2360.95017719311,1964.60936635819,2019-04-29
"WS19119_18","FL",2019,"WaltonSmith","Middle_Keys",24.7521721666667,-80.845408,19-04-30,"02:09:00 AM",0,2003.31435611599,2376.24075301619,8.12790258432223,8.08214129927494,360.167366064771,4.15280636352273,36.9969786129054,"",37.0123,27.7878,"11","Permanent","Single",3097,3630,"18S",220,"WS - Apr/May 2019","04/30/19","02:09:00 AM","12:00:00 AM",2053.3,"UNSPECIFIED",2431.65,24.8,2019-04-30 02:09:00,2019-04-29 21:09:00,2019-04-29,"21:09:00","Apr","April","2019-04",4,21.15,"Spring","Dry",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",36.9969786129054,2312.70396771315,1949.74901178904,2130.95872465201,1796.28929350024,2369.6823133652,1997.77884506179,2019-04-29
"WS19119_19","FL",2019,"WaltonSmith","Middle_Keys",24.7122753333333,-80.8333293333333,19-04-30,"02:30:00 AM",0,2064.09682620457,2394.60621686338,8.0596489021285,8.03275436225102,421.66903048379,3.72857625255836,36.6172113433534,"",36.582,26.8947,"12","Permanent","Single",3098,3631,"19S",220,"WS - Apr/May 2019","04/30/19","02:30:00 AM","12:00:00 AM",2115,"UNSPECIFIED",2447.35,24.75,2019-04-30 02:30:00,2019-04-29 21:30:00,2019-04-29,"21:30:00","Apr","April","2019-04",4,21.5,"Spring","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.6172113433534,2354.74944474315,2029.74118298575,2130.95872465201,1796.28929350024,2390.21796382071,2059.63933180407,2019-04-29
"WS19119_20","FL",2019,"WaltonSmith","Middle_Keys",24.5918895833333,-80.9894890833333,19-04-30,"03:58:00 AM",0,2066.79371331442,2392.11142955527,8.05498005998942,8.02487010439142,430.741116281885,3.67258364028007,36.640785460915,"",36.59115,26.88075,"15.5","Permanent","Single",3099,3632,"20S",220,"WS - Apr/May 2019","04/30/19","03:58:00 AM","12:00:00 AM",2117.8,"UNSPECIFIED",2444.8,24.8,2019-04-30 03:58:00,2019-04-29 22:58:00,2019-04-29,"22:58:00","Apr","April","2019-04",4,22.9666666666667,"Spring","Dry",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",36.640785460915,2350.78275049312,2031.08557154064,2130.95872465201,1796.28929350024,2387.59947572494,2062.12018924139,2019-04-29
"WS19119_21","FL",2019,"WaltonSmith","Middle_Keys",24.6403191666667,-81.01615325,19-04-30,"04:21:00 AM",0,2055.2717672259,2383.88021935382,8.0651939958525,8.03118735444813,421.571273725882,3.70313397585091,36.6119726082989,"",36.5951,26.914,"15","Permanent","Single",3100,3633,"21S",220,"WS - Apr/May 2019","04/30/19","04:21:00 AM","12:00:00 AM",2105.95,"UNSPECIFIED",2438.75,24.85,2019-04-30 04:21:00,2019-04-29 23:21:00,2019-04-29,"23:21:00","Apr","April","2019-04",4,23.35,"Spring","Dry",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",36.6119726082989,2344.53740221838,2021.35220170196,2130.95872465201,1796.28929350024,2379.70608172942,2050.99760109022,2019-04-29
"WS19119_22","FL",2019,"WaltonSmith","Middle_Keys",24.6758523333333,-81.0231879166667,19-04-30,"04:35:00 AM",0,1997.88504201331,2372.6222148838,8.12864989195556,8.08183016089998,359.089397542206,4.1564891241681,37.2378923010718,"",37.2177,27.8315,"14","Permanent","Single",3101,3634,"22S",220,"WS - Apr/May 2019","04/30/19","04:35:00 AM","12:00:00 AM",2048.1,"UNSPECIFIED",2425.9,24.8,2019-04-30 04:35:00,2019-04-29 23:35:00,2019-04-29,"23:35:00","Apr","April","2019-04",4,23.5833333333333,"Spring","Dry",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",37.2378923010718,2294.24273426789,1931.88498901668,2130.95872465201,1796.28929350024,2364.63887108411,1991.2253344696,2019-04-29
"WS19119_23","FL",2019,"WaltonSmith","Middle_Keys",24.7011539166667,-81.02902425,19-04-30,"04:48:00 AM",0,1988.49646819837,2368.97265301026,8.13645724073316,8.07970983135617,359.044470453085,4.20957898398028,37.5193531151714,"",37.5239,28.3443,"13","Permanent","Single",3102,3635,"23S",220,"WS - Apr/May 2019","04/30/19","04:48:00 AM","12:00:00 AM",2038.9,"UNSPECIFIED",2425.1,24.85,2019-04-30 04:48:00,2019-04-29 23:48:00,2019-04-29,"23:48:00","Apr","April","2019-04",4,23.8,"Spring","Dry",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",37.5193531151714,2273.52937334107,1908.38215185356,2130.95872465201,1796.28929350024,2359.38333592777,1980.75265439544,2019-04-29
"WS19119_24","FL",2019,"WaltonSmith","Middle_Keys",24.67096925,-81.2024771666667,19-04-30,"06:00:00 AM",0,1822.44042715009,2195.12718670477,8.15423957860628,8.11035569919867,305.309920083087,4.06079242095145,36.5032653904278,"",36.7731,28.3712,"16","Permanent","Single",3103,3636,"24S",220,"WS - Apr/May 2019","04/30/19","06:00:00 AM","12:00:00 AM",1867.25,"UNSPECIFIED",2242.7,24.85,2019-04-30 06:00:00,2019-04-30 01:00:00,2019-04-30,"01:00:00","Apr","April","2019-04",4,1,"Spring","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",36.5032653904278,2165.32872274201,1797.70112014245,2130.95872465201,1796.28929350024,2194.25611116272,1822.08543012834,2019-04-30
"WS19119_25","FL",2019,"WaltonSmith","Middle_Keys",24.6368736666667,-81.1938499166667,19-04-30,"06:25:00 AM",0,2004.6825880919,2358.90514856456,8.10528758844408,8.06226742515151,379.917358599562,3.9628981180385,36.6971001481485,"",37.0986,27.67955,"17","Permanent","Single",3104,3637,"1Q",221,"WS - Apr/May 2019","04/30/19","06:25:00 AM","12:00:00 AM",2055.35,"UNSPECIFIED",2419.05,24.7,2019-04-30 06:25:00,2019-04-30 01:25:00,2019-04-30,"01:25:00","Apr","April","2019-04",4,1.41666666666667,"Spring","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.6971001481485,2314.59278663933,1967.02434632547,2130.95872465201,1796.28929350024,2354.62314322741,2000.76789101374,2019-04-30
"WS19119_26","FL",2019,"WaltonSmith","Middle_Keys",24.6028351666667,-81.1836834166667,19-04-30,"06:42:00 AM",0,2044.81587338706,2373.14919077852,8.07082934639605,8.0292760513675,421.361206331529,3.69161069937598,36.7154347789872,"",36.7114,27.04,"18","Permanent","Single",3105,3638,"2Q",221,"WS - Apr/May 2019","04/30/19","06:42:00 AM","12:00:00 AM",2096.5,"UNSPECIFIED",2435.55,24.7,2019-04-30 06:42:00,2019-04-30 01:42:00,2019-04-30,"01:42:00","Apr","April","2019-04",4,1.7,"Spring","Dry",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.7154347789872,2327.40643210623,2005.40178202312,2130.95872465201,1796.28929350024,2368.48093810911,2040.02549130253,2019-04-30
"WS19119_27","FL",2019,"WaltonSmith","Lower_Keys",24.60808125,-81.4217660833333,19-04-30,"08:22:00 AM",0,1815.81736634533,2172.81288132574,8.14066025283489,8.07516142521609,332.637727408274,3.87164336735807,37.0362602532395,"",37.1108,28.9316,"19","Permanent","Single",3106,3639,"3Q",221,"WS - Apr/May 2019","04/30/19","08:22:00 AM","12:00:00 AM",1862.3,"UNSPECIFIED",2228.85,24.8,2019-04-30 08:22:00,2019-04-30 03:22:00,2019-04-30,"03:22:00","Apr","April","2019-04",4,3.36666666666667,"Spring","Dry",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",37.0362602532395,2112.47250079395,1765.39097583412,2130.95872465201,1796.28929350024,2171.65056506637,1815.2750594782,2019-04-30
"WS19119_28","FL",2019,"WaltonSmith","Lower_Keys",24.5784640833333,-81.4190445,19-04-30,"08:36:00 AM",0,1866.97201544467,2225.24547268435,8.13395546338287,8.08871156591912,330.534604820627,3.9167526229154,36.663049619449,"",36.8742,27.85595,"20","Permanent","Single",3107,3640,"4Q",221,"WS - Apr/May 2019","04/30/19","08:36:00 AM","12:00:00 AM",1914.2,"UNSPECIFIED",2283.9,24.7,2019-04-30 08:36:00,2019-04-30 03:36:00,2019-04-30,"03:36:00","Apr","April","2019-04",4,3.6,"Spring","Dry",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.663049619449,2185.47178334852,1833.60204981504,2130.95872465201,1796.28929350024,2223.56020610556,1865.70864353423,2019-04-30
"WS19119_29","FL",2019,"WaltonSmith","Lower_Keys",24.5363838333333,-81.4154345,19-04-30,"09:05:00 AM",0,1988.72624417473,2328.11487214896,8.08840598784338,8.0483768174948,390.410782235286,3.78238514131619,36.7298404281035,"",36.7338,27.3874,"21LK","Permanent","Single",3108,3641,"5Q",221,"WS - Apr/May 2019","04/30/19","09:05:00 AM","12:00:00 AM",2039.05,"UNSPECIFIED",2387.45,24.85,2019-04-30 09:05:00,2019-04-30 04:05:00,2019-04-30,"04:05:00","Apr","April","2019-04",4,4.08333333333333,"Spring","Dry",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",36.7298404281035,2282.34465623735,1949.6283325236,2130.95872465201,1796.28929350024,2324.23882653489,1984.94297691111,2019-04-30
"WS19119_30","FL",2019,"WaltonSmith","Lower_Keys",24.4822950833333,-81.3969499166667,19-04-30,"09:47:00 AM",0,2051.28856707405,2373.00586627245,8.05547931164112,8.02162500284421,431.10464527317,3.62538336294119,36.6303081137564,"",36.6176,26.9183,"21.5","Permanent","Single",3109,3642,"6Q",221,"WS - Apr/May 2019","04/30/19","09:47:00 AM","12:00:00 AM",2103,"UNSPECIFIED",2435.25,24.7,2019-04-30 09:47:00,2019-04-30 04:47:00,2019-04-30,"04:47:00","Apr","April","2019-04",4,4.78333333333333,"Spring","Dry",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.6303081137564,2332.67429815997,2016.42490081129,2130.95872465201,1796.28929350024,2368.89203709173,2046.95460367474,2019-04-30
